Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Edge compr. rate 
2202,34,30,11.76,76,76,14.47
2203,27,27,0.0,58,58,0.0
2204,28,24,14.29,60,60,26.67
2205,25,23,8.0,54,54,14.81
2206,19,17,10.53,38,38,7.89
2207,33,31,6.06,72,72,11.11
2208,17,16,5.88,36,36,5.56
2209,21,19,9.52,42,42,11.9
2210,26,14,46.15,56,56,75.0
2211,24,20,16.67,50,50,32.0
2212,21,21,0.0,44,44,0.0
2213,26,23,11.54,58,58,20.69
2214,22,20,9.09,46,46,17.39
2215,24,22,8.33,50,50,16.0
2216,19,19,0.0,38,38,0.0
2217,27,25,7.41,60,60,13.33
2218,20,19,5.0,42,42,4.76
2219,27,24,11.11,58,58,15.52
2220,16,16,0.0,32,32,0.0
2221,25,23,8.0,56,56,12.5
2222,26,26,0.0,58,58,0.0
2223,25,22,12.0,54,54,18.52
2224,24,22,8.33,54,54,14.81
2225,27,24,11.11,56,56,8.93
2226,24,24,0.0,54,54,0.0
2227,19,18,5.26,40,40,5.0
2228,19,19,0.0,40,40,0.0
2229,26,24,7.69,54,54,14.81
2230,24,23,4.17,54,54,7.41
2231,25,21,16.0,54,54,27.78
2232,26,24,7.69,58,58,5.17
2233,31,27,12.9,68,68,19.12
2234,17,17,0.0,34,34,0.0
2235,21,17,19.05,44,44,36.36
2236,25,25,0.0,54,54,0.0
2237,18,18,0.0,38,38,0.0
2238,23,23,0.0,48,48,0.0
2239,23,21,8.7,48,48,16.67
2240,28,26,7.14,60,60,13.33
2241,26,22,15.38,58,58,27.59
2242,21,21,0.0,44,44,0.0
2243,24,24,0.0,52,52,0.0
2244,25,24,4.0,54,54,3.7
2245,28,24,14.29,62,62,25.81
2246,26,26,0.0,58,58,0.0
2247,24,20,16.67,52,52,30.77
2248,24,21,12.5,52,52,19.23
2249,32,26,18.75,70,70,34.29
2250,26,21,19.23,58,58,31.03
2251,20,20,0.0,44,44,0.0
2252,21,19,9.52,48,48,14.58
2253,20,20,0.0,44,44,0.0
2254,25,22,12.0,54,54,20.37
2255,30,28,6.67,66,66,12.12
2256,24,22,8.33,52,52,15.38
2257,18,18,0.0,38,38,0.0
2258,24,22,8.33,52,52,15.38
2259,15,13,13.33,32,32,21.88
2260,16,16,0.0,36,36,0.0
2261,21,18,14.29,44,44,25.0
2262,25,24,4.0,52,52,3.85
2263,23,23,0.0,50,50,0.0
2264,21,21,0.0,44,44,0.0
2265,16,15,6.25,34,34,5.88
2266,31,31,0.0,66,66,0.0
2267,25,21,16.0,54,54,18.52
2268,16,15,6.25,32,32,6.25
2269,23,23,0.0,48,48,0.0
2270,24,19,20.83,50,50,32.0
2271,23,23,0.0,50,50,0.0
2272,27,27,0.0,58,58,0.0
2273,23,23,0.0,50,50,0.0
2274,18,17,5.56,36,36,5.56
2275,24,22,8.33,50,50,6.0
2276,25,20,20.0,58,58,32.76
2277,27,21,22.22,58,58,41.38
2278,19,17,10.53,42,42,19.05
2279,29,26,10.34,64,64,10.94
2280,26,24,7.69,56,56,14.29
2281,32,30,6.25,72,72,11.11
2282,20,19,5.0,44,44,4.55
2283,24,23,4.17,52,52,3.85
2284,21,18,14.29,46,46,21.74
2285,21,21,0.0,46,46,0.0
2286,18,18,0.0,36,36,0.0
2287,15,15,0.0,32,32,0.0
2288,22,20,9.09,46,46,17.39
2289,32,26,18.75,70,70,27.14
2290,19,17,10.53,40,40,20.0
2291,34,32,5.88,74,74,10.81
2292,31,27,12.9,68,68,16.18
2293,20,20,0.0,42,42,0.0
2294,23,21,8.7,50,50,14.0
2295,26,24,7.69,56,56,14.29
2296,24,22,8.33,50,50,14.0
2297,25,23,8.0,56,56,14.29
2298,26,26,0.0,56,56,0.0
2299,16,14,12.5,32,32,12.5
2300,26,26,0.0,58,58,0.0
2301,31,30,3.23,68,68,2.94
2302,28,26,7.14,62,62,12.9
2303,25,19,24.0,56,56,42.86
2304,14,14,0.0,30,30,0.0
2305,22,20,9.09,46,46,15.22
2306,23,20,13.04,48,48,20.83
2307,31,29,6.45,70,70,11.43
2308,17,14,17.65,34,34,29.41
2309,19,16,15.79,40,40,22.5
2310,27,25,7.41,60,60,13.33
2311,23,22,4.35,48,48,4.17
2312,24,22,8.33,50,50,16.0
2313,24,22,8.33,52,52,15.38
2314,28,24,14.29,62,62,25.81
2315,27,25,7.41,60,60,13.33
2316,24,22,8.33,50,50,8.0
2317,23,21,8.7,50,50,16.0
2318,19,19,0.0,40,40,0.0
2319,30,26,13.33,68,68,23.53
2320,21,19,9.52,44,44,18.18
2321,19,17,10.53,42,42,19.05
2322,20,18,10.0,42,42,19.05
2323,27,25,7.41,60,60,13.33
2324,24,21,12.5,50,50,14.0
2325,17,17,0.0,34,34,0.0
2326,25,23,8.0,52,52,5.77
2327,19,14,26.32,40,40,32.5
2328,19,19,0.0,40,40,0.0
2329,26,26,0.0,58,58,0.0
2330,30,25,16.67,66,66,27.27
2331,20,16,20.0,42,42,38.1
2332,17,16,5.88,34,34,5.88
2333,29,27,6.9,62,62,4.84
2334,19,19,0.0,42,42,0.0
2335,24,24,0.0,54,54,0.0
2336,24,17,29.17,54,54,46.3
2337,25,25,0.0,54,54,0.0
2338,19,16,15.79,40,40,25.0
2339,24,17,29.17,52,52,50.0
2340,16,16,0.0,32,32,0.0
2341,33,29,12.12,72,72,22.22
2342,19,17,10.53,40,40,20.0
2343,33,25,24.24,72,72,37.5
2344,30,27,10.0,66,66,15.15
2345,26,22,15.38,56,56,28.57
2346,23,21,8.7,50,50,16.0
2347,22,20,9.09,50,50,16.0
2348,23,18,21.74,48,48,33.33
2349,29,26,10.34,64,64,15.62
2350,27,24,11.11,60,60,21.67
2351,29,27,6.9,64,64,12.5
2352,24,23,4.17,52,52,3.85
2353,20,19,5.0,42,42,4.76
2354,25,25,0.0,54,54,0.0
2355,19,15,21.05,38,38,31.58
2356,24,21,12.5,52,52,19.23
2357,20,15,25.0,44,44,45.45
2358,21,20,4.76,44,44,4.55
2359,24,24,0.0,52,52,0.0
2360,21,20,4.76,44,44,4.55
2361,24,24,0.0,52,52,0.0
2362,25,25,0.0,52,52,0.0
2363,24,22,8.33,52,52,15.38
2364,30,25,16.67,66,66,27.27
2365,30,26,13.33,68,68,23.53
2366,13,9,30.77,28,28,50.0
2367,28,28,0.0,60,60,0.0
2368,19,18,5.26,42,42,9.52
2369,18,15,16.67,38,38,28.95
2370,25,25,0.0,54,54,0.0
2371,24,22,8.33,52,52,15.38
2372,24,20,16.67,50,50,14.0
2373,23,20,13.04,48,48,20.83
2374,20,16,20.0,44,44,36.36
2375,24,22,8.33,54,54,14.81
2376,21,18,14.29,42,42,23.81
2377,23,23,0.0,50,50,0.0
2378,21,21,0.0,46,46,0.0
2379,23,21,8.7,50,50,16.0
2380,17,15,11.76,34,34,23.53
2381,20,17,15.0,42,42,26.19
2382,20,20,0.0,44,44,0.0
2383,19,18,5.26,42,42,4.76
2384,26,25,3.85,56,56,3.57
2385,23,21,8.7,48,48,16.67
2386,14,12,14.29,28,28,25.0
2387,22,19,13.64,46,46,21.74
2388,23,21,8.7,48,48,16.67
2389,20,18,10.0,44,44,18.18
2390,20,18,10.0,42,42,7.14
2391,18,18,0.0,38,38,0.0
2392,25,21,16.0,52,52,23.08
2393,23,19,17.39,48,48,33.33
2394,15,15,0.0,30,30,0.0
2395,24,23,4.17,52,52,3.85
2396,24,21,12.5,52,52,17.31
2397,22,20,9.09,46,46,17.39
2398,24,20,16.67,50,50,22.0
2399,22,22,0.0,46,46,0.0
2400,21,19,9.52,44,44,18.18
2401,27,23,14.81,60,60,26.67
2402,24,21,12.5,54,54,22.22
2403,24,24,0.0,52,52,0.0
2404,24,19,20.83,50,50,28.0
2405,24,19,20.83,50,50,36.0
2406,28,26,7.14,60,60,13.33
2407,14,14,0.0,32,32,0.0
2408,32,28,12.5,72,72,20.83
2409,26,23,11.54,54,54,18.52
2410,26,22,15.38,58,58,27.59
2411,25,22,12.0,52,52,19.23
2412,21,21,0.0,42,42,0.0
2413,31,31,0.0,70,70,0.0
2414,15,14,6.67,30,30,6.67
2415,16,16,0.0,34,34,0.0
2416,25,22,12.0,52,52,19.23
2417,22,21,4.55,50,50,8.0
2418,28,23,17.86,60,60,30.0
2419,26,21,19.23,56,56,32.14
2420,19,19,0.0,40,40,0.0
2421,25,23,8.0,54,54,14.81
2422,24,24,0.0,52,52,0.0
2423,27,24,11.11,58,58,17.24
2424,23,23,0.0,48,48,0.0
2425,23,23,0.0,50,50,0.0
2426,26,23,11.54,56,56,17.86
2427,27,24,11.11,60,60,20.0
2428,20,18,10.0,40,40,12.5
2429,28,24,14.29,64,64,25.0
2430,23,21,8.7,50,50,16.0
2431,14,14,0.0,28,28,0.0
2432,27,23,14.81,58,58,18.97
2433,24,22,8.33,52,52,15.38
2434,25,23,8.0,56,56,14.29
2435,27,25,7.41,58,58,13.79
2436,22,20,9.09,48,48,16.67
2437,21,21,0.0,44,44,0.0
2438,18,18,0.0,38,38,0.0
2439,21,18,14.29,46,46,19.57
2440,26,24,7.69,58,58,13.79
2441,24,22,8.33,50,50,8.0
2442,24,20,16.67,52,52,30.77
2443,22,19,13.64,46,46,21.74
2444,12,12,0.0,26,26,0.0
2445,27,23,14.81,58,58,18.97
2446,20,18,10.0,42,42,19.05
2447,27,27,0.0,60,60,0.0
2448,25,24,4.0,54,54,3.7
2449,23,20,13.04,48,48,20.83
2450,26,24,7.69,56,56,14.29
2451,22,22,0.0,48,48,0.0
2452,27,25,7.41,60,60,11.67
2453,25,20,20.0,54,54,33.33
2454,22,22,0.0,48,48,0.0
2455,26,26,0.0,58,58,0.0
2456,24,22,8.33,52,52,15.38
2457,23,22,4.35,50,50,4.0
2458,23,20,13.04,50,50,20.0
2459,15,15,0.0,32,32,0.0
2460,28,22,21.43,62,62,37.1
2461,22,20,9.09,48,48,16.67
2462,26,23,11.54,58,58,17.24
2463,28,26,7.14,60,60,13.33
2464,15,14,6.67,30,30,6.67
2465,27,25,7.41,58,58,13.79
2466,22,21,4.55,50,50,10.0
2467,28,24,14.29,60,60,26.67
2468,20,20,0.0,44,44,0.0
2469,21,20,4.76,44,44,4.55
2470,20,20,0.0,42,42,0.0
2471,22,20,9.09,48,48,16.67
2472,25,23,8.0,56,56,14.29
2473,23,21,8.7,52,52,15.38
2474,27,23,14.81,58,58,18.97
2475,29,25,13.79,62,62,17.74
2476,12,10,16.67,24,24,25.0
2477,18,15,16.67,36,36,27.78
2478,29,28,3.45,64,64,3.12
2479,20,16,20.0,42,42,28.57
2480,25,25,0.0,56,56,0.0
2481,24,22,8.33,52,52,15.38
2482,20,19,5.0,42,42,4.76
2483,18,18,0.0,38,38,0.0
2484,24,24,0.0,52,52,0.0
2485,26,22,15.38,58,58,27.59
2486,19,19,0.0,42,42,0.0
2487,22,18,18.18,48,48,29.17
2488,25,25,0.0,54,54,0.0
2489,24,24,0.0,54,54,0.0
2490,23,21,8.7,48,48,8.33
2491,27,23,14.81,58,58,25.86
2492,23,21,8.7,50,50,16.0
2493,22,20,9.09,46,46,17.39
2494,23,19,17.39,50,50,32.0
2495,20,16,20.0,42,42,38.1
2496,26,25,3.85,56,56,3.57
2497,19,17,10.53,40,40,12.5
2498,20,17,15.0,44,44,27.27
2499,26,24,7.69,56,56,14.29
2500,25,25,0.0,54,54,0.0
2501,23,21,8.7,50,50,16.0
2502,12,12,0.0,24,24,0.0
2503,25,22,12.0,52,52,9.62
2504,22,20,9.09,48,48,14.58
2505,20,18,10.0,46,46,15.22
2506,14,14,0.0,30,30,0.0
2507,20,18,10.0,42,42,19.05
2508,22,22,0.0,48,48,0.0
2509,21,21,0.0,44,44,0.0
2510,17,14,17.65,36,36,30.56
2511,21,19,9.52,46,46,17.39
2512,26,23,11.54,56,56,17.86
2513,27,25,7.41,60,60,13.33
2514,24,23,4.17,52,52,7.69
2515,30,28,6.67,66,66,12.12
2516,31,27,12.9,68,68,23.53
2517,23,21,8.7,50,50,16.0
2518,22,19,13.64,46,46,23.91
2519,24,21,12.5,52,52,19.23
2520,15,14,6.67,30,30,6.67
2521,25,24,4.0,54,54,3.7
2522,28,23,17.86,58,58,27.59
2523,19,19,0.0,40,40,0.0
2524,23,20,13.04,50,50,20.0
2525,26,23,11.54,56,56,17.86
2526,22,19,13.64,48,48,25.0
2527,22,22,0.0,46,46,0.0
2528,15,14,6.67,32,32,6.25
2529,14,14,0.0,30,30,0.0
2530,27,27,0.0,58,58,0.0
2531,16,12,25.0,34,34,44.12
2532,19,19,0.0,40,40,0.0
2533,23,21,8.7,52,52,15.38
2534,25,23,8.0,54,54,14.81
2535,20,18,10.0,42,42,19.05
2536,25,25,0.0,52,52,0.0
2537,26,22,15.38,56,56,28.57
2538,25,25,0.0,56,56,0.0
2539,22,21,4.55,48,48,4.17
2540,24,24,0.0,52,52,0.0
2541,26,25,3.85,58,58,6.9
2542,23,23,0.0,50,50,0.0
2543,25,23,8.0,56,56,14.29
2544,19,19,0.0,42,42,0.0
2545,23,21,8.7,48,48,16.67
2546,17,15,11.76,36,36,22.22
2547,24,23,4.17,52,52,3.85
2548,21,19,9.52,46,46,17.39
2549,26,24,7.69,56,56,14.29
2550,31,27,12.9,70,70,15.71
2551,16,11,31.25,34,34,52.94
2552,16,16,0.0,32,32,0.0
2553,30,30,0.0,68,68,0.0
2554,21,19,9.52,44,44,13.64
2555,21,21,0.0,46,46,0.0
2556,22,22,0.0,46,46,0.0
2557,25,24,4.0,54,54,3.7
2558,21,19,9.52,44,44,6.82
2559,28,24,14.29,60,60,26.67
2560,14,14,0.0,32,32,0.0
2561,32,20,37.5,70,70,44.29
2562,17,16,5.88,36,36,5.56
2563,29,27,6.9,64,64,12.5
2564,25,25,0.0,54,54,0.0
2565,24,19,20.83,52,52,34.62
2566,21,20,4.76,48,48,8.33
2567,20,17,15.0,44,44,22.73
2568,17,14,17.65,34,34,29.41
2569,23,22,4.35,48,48,4.17
2570,33,27,18.18,72,72,33.33
2571,25,22,12.0,54,54,18.52
2572,23,23,0.0,50,50,0.0
2573,24,23,4.17,54,54,7.41
2574,14,14,0.0,32,32,0.0
2575,27,26,3.7,60,60,3.33
2576,19,18,5.26,44,44,9.09
2577,24,23,4.17,50,50,4.0
2578,27,21,22.22,60,60,40.0
2579,23,20,13.04,50,50,20.0
2580,25,25,0.0,52,52,0.0
2581,26,24,7.69,56,56,5.36
2582,24,22,8.33,54,54,14.81
2583,25,18,28.0,54,54,48.15
2584,23,23,0.0,50,50,0.0
2585,15,14,6.67,32,32,6.25
2586,17,13,23.53,36,36,44.44
2587,24,24,0.0,52,52,0.0
2588,27,15,44.44,60,60,70.0
2589,22,21,4.55,48,48,4.17
2590,16,16,0.0,32,32,0.0
2591,20,20,0.0,44,44,0.0
2592,21,21,0.0,44,44,0.0
2593,28,28,0.0,60,60,0.0
2594,20,18,10.0,44,44,15.91
2595,30,26,13.33,66,66,24.24
2596,20,18,10.0,42,42,19.05
2597,24,22,8.33,50,50,6.0
2598,21,19,9.52,44,44,9.09
2599,15,13,13.33,32,32,12.5
2600,23,22,4.35,48,48,4.17
2601,14,14,0.0,30,30,0.0
2602,20,20,0.0,42,42,0.0
2603,22,20,9.09,46,46,17.39
2604,19,19,0.0,42,42,0.0
2605,23,18,21.74,48,48,31.25
2606,18,16,11.11,38,38,7.89
2607,20,20,0.0,42,42,0.0
2608,18,15,16.67,36,36,30.56
2609,29,26,10.34,62,62,16.13
2610,16,15,6.25,34,34,5.88
2611,23,23,0.0,50,50,0.0
2612,16,15,6.25,32,32,6.25
2613,32,28,12.5,70,70,22.86
2614,25,22,12.0,52,52,19.23
2615,27,23,14.81,58,58,25.86
2616,17,17,0.0,36,36,0.0
2617,23,21,8.7,50,50,16.0
2618,22,20,9.09,48,48,12.5
2619,21,21,0.0,46,46,0.0
2620,16,14,12.5,32,32,12.5
2621,23,19,17.39,50,50,30.0
2622,25,20,20.0,56,56,32.14
2623,25,21,16.0,54,54,29.63
2624,21,21,0.0,44,44,0.0
2625,17,14,17.65,34,34,29.41
2626,18,18,0.0,38,38,0.0
2627,25,25,0.0,56,56,0.0
2628,29,24,17.24,64,64,28.12
2629,23,19,17.39,48,48,27.08
2630,25,22,12.0,52,52,19.23
2631,20,18,10.0,42,42,19.05
2632,28,19,32.14,62,62,35.48
2633,9,9,0.0,16,16,0.0
2634,23,22,4.35,50,50,4.0
2635,24,16,33.33,50,50,44.0
2636,22,22,0.0,44,44,0.0
2637,19,17,10.53,40,40,20.0
2638,25,24,4.0,54,54,3.7
2639,26,26,0.0,56,56,0.0
2640,14,14,0.0,28,28,0.0
2641,30,26,13.33,66,66,24.24
2642,22,22,0.0,48,48,0.0
2643,20,20,0.0,44,44,0.0
2644,27,27,0.0,62,62,0.0
2645,25,25,0.0,54,54,0.0
2646,20,20,0.0,42,42,0.0
2647,17,17,0.0,36,36,0.0
2648,26,24,7.69,56,56,14.29
2649,21,20,4.76,44,44,4.55
2650,20,17,15.0,42,42,23.81
2651,21,20,4.76,44,44,4.55
2652,24,22,8.33,52,52,15.38
2653,30,23,23.33,66,66,40.91
2654,17,17,0.0,36,36,0.0
2655,22,19,13.64,46,46,21.74
2656,22,20,9.09,48,48,16.67
2657,31,25,19.35,68,68,33.82
2658,17,16,5.88,36,36,13.89
2659,31,28,9.68,68,68,14.71
2660,21,14,33.33,44,44,54.55
2661,20,17,15.0,42,42,26.19
2662,22,22,0.0,46,46,0.0
2663,23,23,0.0,50,50,0.0
2664,23,23,0.0,52,52,0.0
2665,21,19,9.52,46,46,17.39
2666,29,27,6.9,64,64,12.5
2667,19,18,5.26,42,42,9.52
2668,28,26,7.14,62,62,12.9
2669,23,23,0.0,52,52,0.0
2670,30,28,6.67,66,66,12.12
2671,24,24,0.0,52,52,0.0
2672,27,25,7.41,58,58,13.79
2673,24,22,8.33,52,52,15.38
2674,27,27,0.0,62,62,0.0
2675,13,12,7.69,24,24,8.33
2676,29,25,13.79,64,64,25.0
2677,20,20,0.0,44,44,0.0
2678,14,14,0.0,28,28,0.0
2679,21,18,14.29,46,46,26.09
2680,24,21,12.5,52,52,19.23
2681,24,22,8.33,52,52,15.38
2682,24,21,12.5,50,50,20.0
2683,28,25,10.71,62,62,16.13
2684,27,25,7.41,58,58,12.07
2685,28,22,21.43,60,60,35.0
2686,15,15,0.0,32,32,0.0
2687,22,22,0.0,48,48,0.0
2688,26,26,0.0,56,56,0.0
2689,22,21,4.55,48,48,4.17
2690,24,24,0.0,52,52,0.0
2691,31,27,12.9,66,66,16.67
2692,19,14,26.32,40,40,45.0
2693,25,23,8.0,56,56,12.5
2694,22,20,9.09,46,46,17.39
2695,18,17,5.56,38,38,5.26
2696,23,20,13.04,48,48,20.83
2697,16,16,0.0,36,36,0.0
2698,27,23,14.81,58,58,27.59
2699,15,15,0.0,30,30,0.0
2700,19,19,0.0,38,38,0.0
2701,22,22,0.0,48,48,0.0
2702,19,18,5.26,40,40,5.0
2703,22,22,0.0,48,48,0.0
2704,18,18,0.0,38,38,0.0
2705,24,22,8.33,50,50,16.0
2706,26,25,3.85,56,56,3.57
2707,19,16,15.79,40,40,25.0
2708,17,16,5.88,36,36,5.56
2709,26,26,0.0,58,58,0.0
2710,20,14,30.0,46,46,36.96
2711,23,22,4.35,46,46,4.35
2712,23,23,0.0,50,50,0.0
2713,21,19,9.52,44,44,18.18
2714,25,21,16.0,54,54,27.78
2715,24,23,4.17,50,50,4.0
2716,20,18,10.0,42,42,19.05
2717,27,21,22.22,58,58,41.38
2718,24,22,8.33,50,50,6.0
2719,14,13,7.14,28,28,7.14
2720,25,25,0.0,54,54,0.0
2721,20,20,0.0,44,44,0.0
2722,22,21,4.55,46,46,4.35
2723,22,20,9.09,46,46,17.39
2724,20,17,15.0,40,40,25.0
2725,23,21,8.7,52,52,15.38
2726,17,12,29.41,38,38,47.37
2727,21,21,0.0,46,46,0.0
2728,19,19,0.0,40,40,0.0
2729,19,17,10.53,40,40,20.0
2730,24,20,16.67,52,52,30.77
2731,22,16,27.27,50,50,34.0
2732,28,22,21.43,62,62,37.1
2733,23,20,13.04,50,50,22.0
2734,18,13,27.78,38,38,50.0
2735,24,22,8.33,54,54,14.81
2736,28,25,10.71,60,60,16.67
2737,19,18,5.26,38,38,5.26
2738,21,20,4.76,44,44,4.55
2739,25,25,0.0,54,54,0.0
2740,21,21,0.0,46,46,0.0
2741,24,24,0.0,52,52,0.0
2742,26,22,15.38,56,56,26.79
2743,19,19,0.0,40,40,0.0
2744,18,17,5.56,38,38,5.26
2745,24,22,8.33,52,52,5.77
2746,20,20,0.0,44,44,0.0
2747,27,25,7.41,58,58,13.79
2748,24,24,0.0,52,52,0.0
2749,15,15,0.0,32,32,0.0
2750,21,18,14.29,44,44,22.73
2751,27,23,14.81,60,60,26.67
2752,32,32,0.0,70,70,0.0
2753,26,20,23.08,54,54,35.19
2754,21,21,0.0,44,44,0.0
2755,26,26,0.0,58,58,0.0
2756,23,21,8.7,50,50,14.0
2757,26,23,11.54,58,58,17.24
2758,27,23,14.81,60,60,18.33
2759,13,12,7.69,26,26,7.69
2760,16,14,12.5,34,34,23.53
2761,23,20,13.04,48,48,22.92
2762,20,18,10.0,44,44,15.91
2763,24,22,8.33,52,52,15.38
2764,26,24,7.69,56,56,14.29
2765,28,22,21.43,62,62,32.26
2766,25,23,8.0,52,52,5.77
2767,27,27,0.0,58,58,0.0
2768,21,18,14.29,44,44,22.73
2769,18,18,0.0,40,40,0.0
2770,22,22,0.0,46,46,0.0
2771,24,22,8.33,52,52,15.38
2772,21,19,9.52,44,44,18.18
2773,15,15,0.0,32,32,0.0
2774,22,20,9.09,48,48,6.25
2775,22,22,0.0,46,46,0.0
2776,25,19,24.0,54,54,42.59
2777,16,16,0.0,34,34,0.0
2778,30,23,23.33,64,64,40.62
2779,20,20,0.0,44,44,0.0
2780,31,31,0.0,70,70,0.0
2781,15,13,13.33,32,32,25.0
2782,18,18,0.0,38,38,0.0
2783,19,19,0.0,42,42,0.0
2784,20,15,25.0,42,42,42.86
2785,26,20,23.08,56,56,37.5
2786,24,22,8.33,52,52,15.38
2787,27,25,7.41,58,58,13.79
2788,21,19,9.52,44,44,18.18
2789,25,25,0.0,56,56,0.0
2790,25,21,16.0,54,54,29.63
2791,32,29,9.38,70,70,14.29
2792,24,23,4.17,54,54,7.41
2793,25,23,8.0,54,54,14.81
2794,17,14,17.65,34,34,29.41
2795,24,20,16.67,52,52,30.77
2796,22,22,0.0,48,48,0.0
2797,21,21,0.0,46,46,0.0
2798,24,24,0.0,52,52,0.0
2799,22,18,18.18,46,46,28.26
2800,27,25,7.41,60,60,13.33
2801,26,26,0.0,58,58,0.0
2802,25,25,0.0,54,54,0.0
2803,20,20,0.0,44,44,0.0
2804,19,19,0.0,38,38,0.0
2805,11,11,0.0,22,22,0.0
2806,20,18,10.0,42,42,19.05
2807,31,24,22.58,66,66,34.85
2808,24,20,16.67,52,52,30.77
2809,26,26,0.0,56,56,0.0
2810,21,19,9.52,42,42,9.52
2811,23,23,0.0,50,50,0.0
2812,24,24,0.0,52,52,0.0
2813,24,22,8.33,52,52,15.38
2814,20,18,10.0,42,42,19.05
2815,16,14,12.5,30,30,13.33
2816,19,19,0.0,40,40,0.0
2817,23,21,8.7,50,50,6.0
2818,18,18,0.0,38,38,0.0
2819,27,25,7.41,60,60,13.33
2820,24,20,16.67,54,54,27.78
2821,24,24,0.0,50,50,0.0
2822,20,20,0.0,44,44,0.0
2823,26,25,3.85,56,56,3.57
2824,18,17,5.56,40,40,10.0
2825,20,19,5.0,44,44,9.09
2826,25,25,0.0,54,54,0.0
2827,28,28,0.0,62,62,0.0
2828,32,28,12.5,70,70,22.86
2829,24,20,16.67,50,50,32.0
2830,26,26,0.0,56,56,0.0
2831,24,20,16.67,52,52,30.77
2832,13,13,0.0,28,28,0.0
2833,27,24,11.11,58,58,17.24
2834,24,23,4.17,52,52,3.85
2835,25,24,4.0,54,54,3.7
2836,23,23,0.0,48,48,0.0
2837,24,21,12.5,52,52,19.23
2838,21,17,19.05,42,42,26.19
2839,20,18,10.0,44,44,18.18
2840,23,20,13.04,48,48,20.83
2841,15,13,13.33,32,32,21.88
2842,23,21,8.7,50,50,16.0
2843,34,31,8.82,76,76,11.84
2844,26,23,11.54,56,56,21.43
2845,28,24,14.29,60,60,26.67
2846,22,21,4.55,46,46,4.35
2847,24,18,25.0,52,52,46.15
2848,23,22,4.35,50,50,4.0
2849,17,15,11.76,34,34,20.59
2850,22,20,9.09,46,46,17.39
2851,17,15,11.76,38,38,21.05
2852,17,17,0.0,36,36,0.0
2853,32,32,0.0,70,70,0.0
2854,12,12,0.0,24,24,0.0
2855,13,11,15.38,26,26,30.77
2856,27,25,7.41,60,60,13.33
2857,29,25,13.79,62,62,19.35
2858,28,23,17.86,62,62,29.03
2859,23,21,8.7,48,48,16.67
2860,32,30,6.25,72,72,11.11
2861,26,26,0.0,56,56,0.0
2862,24,24,0.0,50,50,0.0
2863,17,17,0.0,38,38,0.0
2864,17,17,0.0,36,36,0.0
2865,26,26,0.0,56,56,0.0
2866,21,18,14.29,46,46,21.74
2867,23,23,0.0,50,50,0.0
2868,20,17,15.0,42,42,11.9
2869,24,24,0.0,52,52,0.0
2870,27,27,0.0,60,60,0.0
2871,23,21,8.7,50,50,16.0
2872,16,15,6.25,34,34,5.88
2873,17,14,17.65,36,36,27.78
2874,26,24,7.69,58,58,12.07
2875,18,16,11.11,38,38,18.42
2876,23,22,4.35,50,50,4.0
2877,19,18,5.26,40,40,5.0
2878,22,17,22.73,46,46,39.13
2879,21,19,9.52,46,46,15.22
2880,17,14,17.65,36,36,36.11
2881,23,19,17.39,50,50,20.0
2882,29,29,0.0,64,64,0.0
2883,21,21,0.0,44,44,0.0
2884,27,25,7.41,58,58,13.79
2885,26,21,19.23,54,54,22.22
2886,27,24,11.11,58,58,17.24
2887,26,24,7.69,56,56,14.29
2888,21,18,14.29,44,44,22.73
2889,18,18,0.0,36,36,0.0
2890,22,21,4.55,46,46,4.35
2891,24,24,0.0,52,52,0.0
2892,25,22,12.0,52,52,19.23
2893,20,20,0.0,44,44,0.0
2894,33,31,6.06,72,72,11.11
2895,24,21,12.5,50,50,22.0
2896,19,18,5.26,40,40,5.0
2897,25,23,8.0,52,52,15.38
2898,13,13,0.0,28,28,0.0
2899,23,23,0.0,50,50,0.0
2900,21,17,19.05,44,44,27.27
2901,20,20,0.0,44,44,0.0
2902,21,19,9.52,46,46,17.39
2903,23,22,4.35,50,50,4.0
2904,35,31,11.43,78,78,20.51
2905,17,17,0.0,36,36,0.0
2906,21,18,14.29,48,48,25.0
2907,26,26,0.0,56,56,0.0
2908,18,14,22.22,34,34,29.41
2909,20,18,10.0,44,44,18.18
2910,20,18,10.0,42,42,19.05
2911,26,26,0.0,56,56,0.0
2912,25,23,8.0,54,54,14.81
2913,27,23,14.81,60,60,25.0
2914,17,14,17.65,36,36,36.11
2915,25,25,0.0,56,56,0.0
2916,32,29,9.38,70,70,14.29
2917,25,23,8.0,54,54,14.81
2918,25,23,8.0,54,54,5.56
2919,25,22,12.0,54,54,18.52
2920,27,24,11.11,58,58,17.24
2921,22,18,18.18,46,46,23.91
2922,29,29,0.0,64,64,0.0
2923,24,22,8.33,52,52,15.38
2924,20,16,20.0,42,42,38.1
2925,31,31,0.0,68,68,0.0
2926,25,23,8.0,52,52,15.38
2927,30,26,13.33,64,64,18.75
2928,26,25,3.85,56,56,3.57
2929,25,19,24.0,58,58,44.83
2930,25,23,8.0,54,54,14.81
2931,18,15,16.67,40,40,25.0
2932,23,23,0.0,48,48,0.0
2933,27,24,11.11,58,58,18.97
2934,16,14,12.5,32,32,9.38
2935,25,22,12.0,52,52,13.46
