Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Edge compr. rate 
2166,75,75,0.0,600,600,0.0
2167,73,73,0.0,584,584,0.0
2168,71,71,0.0,568,568,0.0
2169,75,75,0.0,600,600,0.0
2170,74,74,0.0,592,592,0.0
2171,72,72,0.0,576,576,0.0
2172,70,70,0.0,560,560,0.0
2173,73,73,0.0,584,584,0.0
2174,75,75,0.0,600,600,0.0
2175,75,75,0.0,600,600,0.0
2176,46,46,0.0,368,368,0.0
2177,72,72,0.0,576,576,0.0
2178,74,74,0.0,592,592,0.0
2179,73,73,0.0,584,584,0.0
2180,73,73,0.0,584,584,0.0
2181,66,66,0.0,528,528,0.0
2182,75,75,0.0,600,600,0.0
2183,72,72,0.0,576,576,0.0
2184,69,69,0.0,552,552,0.0
2185,45,45,0.0,360,360,0.0
2186,73,73,0.0,584,584,0.0
2187,70,70,0.0,560,560,0.0
2188,75,75,0.0,600,600,0.0
2189,75,75,0.0,600,600,0.0
2190,69,68,1.45,552,552,3.8
2191,74,74,0.0,592,592,0.0
2192,71,71,0.0,568,568,0.0
2193,75,75,0.0,600,600,0.0
2194,69,69,0.0,552,552,0.0
2195,72,72,0.0,576,576,0.0
2196,70,70,0.0,560,560,0.0
2197,73,73,0.0,584,584,0.0
2198,69,69,0.0,552,552,0.0
2199,73,73,0.0,584,584,0.0
2200,75,75,0.0,600,600,0.0
2201,74,74,0.0,592,592,0.0
2202,71,71,0.0,568,568,0.0
2203,70,70,0.0,560,560,0.0
2204,72,72,0.0,576,576,0.0
2205,47,47,0.0,376,376,0.0
2206,73,73,0.0,584,584,0.0
2207,69,69,0.0,552,552,0.0
2208,74,74,0.0,592,592,0.0
2209,75,75,0.0,600,600,0.0
2210,73,73,0.0,584,584,0.0
2211,73,72,1.37,584,584,3.6
2212,72,72,0.0,576,576,0.0
2213,74,74,0.0,592,592,0.0
2214,75,75,0.0,600,600,0.0
2215,73,73,0.0,584,584,0.0
2216,46,46,0.0,368,368,0.0
2217,73,73,0.0,584,584,0.0
2218,74,74,0.0,592,592,0.0
2219,75,75,0.0,600,600,0.0
2220,72,72,0.0,576,576,0.0
2221,47,47,0.0,376,376,0.0
2222,75,75,0.0,600,600,0.0
2223,71,71,0.0,568,568,0.0
2224,72,72,0.0,576,576,0.0
2225,73,73,0.0,584,584,0.0
2226,74,74,0.0,592,592,0.0
2227,75,75,0.0,600,600,0.0
2228,74,74,0.0,592,592,0.0
2229,75,75,0.0,600,600,0.0
2230,74,74,0.0,592,592,0.0
2231,75,75,0.0,600,600,0.0
2232,75,75,0.0,600,600,0.0
2233,75,75,0.0,600,600,0.0
2234,74,74,0.0,592,592,0.0
2235,75,75,0.0,600,600,0.0
2236,74,74,0.0,592,592,0.0
2237,46,46,0.0,368,368,0.0
2238,73,73,0.0,584,584,0.0
2239,74,74,0.0,592,592,0.0
2240,75,75,0.0,600,600,0.0
2241,46,46,0.0,368,368,0.0
2242,71,71,0.0,568,568,0.0
2243,74,73,1.35,592,592,3.72
2244,69,69,0.0,552,552,0.0
2245,75,75,0.0,600,600,0.0
2246,73,73,0.0,584,584,0.0
2247,73,73,0.0,584,584,0.0
2248,75,75,0.0,600,600,0.0
2249,75,75,0.0,600,600,0.0
2250,71,70,1.41,568,568,3.52
2251,74,74,0.0,592,592,0.0
2252,74,74,0.0,592,592,0.0
2253,47,47,0.0,376,376,0.0
2254,68,68,0.0,544,544,0.0
2255,74,74,0.0,592,592,0.0
2256,75,75,0.0,600,600,0.0
2257,73,73,0.0,584,584,0.0
2258,74,74,0.0,592,592,0.0
2259,69,69,0.0,552,552,0.0
2260,72,72,0.0,576,576,0.0
2261,74,74,0.0,592,592,0.0
2262,73,73,0.0,584,584,0.0
2263,73,73,0.0,584,584,0.0
2264,47,47,0.0,376,376,0.0
2265,70,70,0.0,560,560,0.0
2266,71,71,0.0,568,568,0.0
2267,75,75,0.0,600,600,0.0
2268,71,71,0.0,568,568,0.0
2269,75,75,0.0,600,600,0.0
2270,73,73,0.0,584,584,0.0
2271,75,75,0.0,600,600,0.0
2272,67,67,0.0,536,536,0.0
2273,75,75,0.0,600,600,0.0
2274,71,71,0.0,568,568,0.0
2275,48,48,0.0,384,384,0.0
2276,72,72,0.0,576,576,0.0
2277,74,74,0.0,592,592,0.0
2278,75,75,0.0,600,600,0.0
2279,75,75,0.0,600,600,0.0
2280,73,73,0.0,584,584,0.0
2281,69,69,0.0,552,552,0.0
2282,73,73,0.0,584,584,0.0
2283,73,73,0.0,584,584,0.0
2284,75,75,0.0,600,600,0.0
2285,74,74,0.0,592,592,0.0
2286,67,67,0.0,536,536,0.0
2287,73,73,0.0,584,584,0.0
2288,68,68,0.0,544,544,0.0
2289,72,72,0.0,576,576,0.0
2290,73,73,0.0,584,584,0.0
2291,74,74,0.0,592,592,0.0
2292,47,47,0.0,376,376,0.0
2293,72,72,0.0,576,576,0.0
2294,72,72,0.0,576,576,0.0
2295,73,73,0.0,584,584,0.0
2296,73,73,0.0,584,584,0.0
2297,75,75,0.0,600,600,0.0
2298,73,73,0.0,584,584,0.0
2299,73,73,0.0,584,584,0.0
2300,72,72,0.0,576,576,0.0
2301,74,74,0.0,592,592,0.0
2302,71,71,0.0,568,568,0.0
2303,73,73,0.0,584,584,0.0
2304,74,74,0.0,592,592,0.0
2305,74,74,0.0,592,592,0.0
2306,75,75,0.0,600,600,0.0
2307,70,70,0.0,560,560,0.0
2308,72,72,0.0,576,576,0.0
2309,74,74,0.0,592,592,0.0
2310,72,72,0.0,576,576,0.0
2311,75,75,0.0,600,600,0.0
2312,74,74,0.0,592,592,0.0
2313,74,74,0.0,592,592,0.0
2314,71,71,0.0,568,568,0.0
2315,47,47,0.0,376,376,0.0
2316,70,70,0.0,560,560,0.0
2317,47,47,0.0,376,376,0.0
2318,74,74,0.0,592,592,0.0
2319,73,73,0.0,584,584,0.0
2320,74,74,0.0,592,592,0.0
2321,47,47,0.0,376,376,0.0
2322,72,72,0.0,576,576,0.0
2323,75,75,0.0,600,600,0.0
2324,47,47,0.0,376,376,0.0
2325,73,72,1.37,584,584,3.42
2326,71,71,0.0,568,568,0.0
2327,74,74,0.0,592,592,0.0
2328,72,72,0.0,576,576,0.0
2329,74,73,1.35,592,592,3.55
2330,48,48,0.0,384,384,0.0
2331,75,75,0.0,600,600,0.0
2332,75,75,0.0,600,600,0.0
2333,74,74,0.0,592,592,0.0
2334,71,71,0.0,568,568,0.0
2335,49,49,0.0,392,392,0.0
2336,73,73,0.0,584,584,0.0
2337,73,73,0.0,584,584,0.0
2338,70,70,0.0,560,560,0.0
2339,75,75,0.0,600,600,0.0
2340,73,73,0.0,584,584,0.0
2341,72,72,0.0,576,576,0.0
2342,75,75,0.0,600,600,0.0
2343,73,73,0.0,584,584,0.0
2344,75,75,0.0,600,600,0.0
2345,75,75,0.0,600,600,0.0
2346,44,44,0.0,352,352,0.0
2347,74,74,0.0,592,592,0.0
2348,46,46,0.0,368,368,0.0
2349,46,46,0.0,368,368,0.0
2350,75,75,0.0,600,600,0.0
2351,70,70,0.0,560,560,0.0
2352,46,46,0.0,368,368,0.0
2353,75,75,0.0,600,600,0.0
2354,72,72,0.0,576,576,0.0
2355,75,75,0.0,600,600,0.0
2356,72,72,0.0,576,576,0.0
2357,74,74,0.0,592,592,0.0
2358,72,72,0.0,576,576,0.0
2359,75,75,0.0,600,600,0.0
2360,74,74,0.0,592,592,0.0
2361,72,72,0.0,576,576,0.0
2362,74,74,0.0,592,592,0.0
2363,48,48,0.0,384,384,0.0
2364,70,70,0.0,560,560,0.0
2365,74,74,0.0,592,592,0.0
2366,74,73,1.35,592,592,3.55
2367,75,75,0.0,600,600,0.0
2368,73,73,0.0,584,584,0.0
2369,73,73,0.0,584,584,0.0
2370,73,73,0.0,584,584,0.0
2371,71,71,0.0,568,568,0.0
2372,74,74,0.0,592,592,0.0
2373,72,72,0.0,576,576,0.0
2374,68,68,0.0,544,544,0.0
2375,72,71,1.39,576,576,3.65
2376,73,73,0.0,584,584,0.0
2377,46,46,0.0,368,368,0.0
2378,72,72,0.0,576,576,0.0
2379,75,75,0.0,600,600,0.0
2380,74,74,0.0,592,592,0.0
2381,73,73,0.0,584,584,0.0
2382,75,75,0.0,600,600,0.0
2383,75,75,0.0,600,600,0.0
2384,47,47,0.0,376,376,0.0
2385,75,75,0.0,600,600,0.0
2386,75,75,0.0,600,600,0.0
2387,75,75,0.0,600,600,0.0
2388,47,47,0.0,376,376,0.0
2389,74,74,0.0,592,592,0.0
2390,74,74,0.0,592,592,0.0
2391,73,73,0.0,584,584,0.0
2392,75,75,0.0,600,600,0.0
2393,46,45,2.17,368,368,5.71
2394,73,73,0.0,584,584,0.0
2395,74,74,0.0,592,592,0.0
2396,72,71,1.39,576,576,3.47
2397,73,73,0.0,584,584,0.0
2398,72,72,0.0,576,576,0.0
2399,75,75,0.0,600,600,0.0
2400,73,73,0.0,584,584,0.0
2401,73,72,1.37,584,584,3.77
2402,73,73,0.0,584,584,0.0
2403,73,73,0.0,584,584,0.0
2404,75,75,0.0,600,600,0.0
2405,71,71,0.0,568,568,0.0
2406,74,74,0.0,592,592,0.0
2407,74,74,0.0,592,592,0.0
2408,71,71,0.0,568,568,0.0
2409,75,75,0.0,600,600,0.0
2410,47,47,0.0,376,376,0.0
2411,46,46,0.0,368,368,0.0
2412,72,72,0.0,576,576,0.0
2413,71,71,0.0,568,568,0.0
2414,75,75,0.0,600,600,0.0
2415,68,68,0.0,544,544,0.0
2416,70,70,0.0,560,560,0.0
2417,74,74,0.0,592,592,0.0
2418,75,75,0.0,600,600,0.0
2419,75,75,0.0,600,600,0.0
2420,72,72,0.0,576,576,0.0
2421,73,73,0.0,584,584,0.0
2422,75,75,0.0,600,600,0.0
2423,45,45,0.0,360,360,0.0
2424,74,74,0.0,592,592,0.0
2425,75,75,0.0,600,600,0.0
2426,74,74,0.0,592,592,0.0
2427,73,73,0.0,584,584,0.0
2428,72,72,0.0,576,576,0.0
2429,48,48,0.0,384,384,0.0
2430,72,72,0.0,576,576,0.0
2431,74,73,1.35,592,592,3.38
2432,70,70,0.0,560,560,0.0
2433,72,72,0.0,576,576,0.0
2434,74,74,0.0,592,592,0.0
2435,72,72,0.0,576,576,0.0
2436,74,74,0.0,592,592,0.0
2437,71,71,0.0,568,568,0.0
2438,75,75,0.0,600,600,0.0
2439,72,72,0.0,576,576,0.0
2440,48,48,0.0,384,384,0.0
2441,74,74,0.0,592,592,0.0
2442,75,74,1.33,600,600,4.0
2443,72,72,0.0,576,576,0.0
2444,71,71,0.0,568,568,0.0
2445,75,75,0.0,600,600,0.0
2446,72,72,0.0,576,576,0.0
2447,75,75,0.0,600,600,0.0
2448,74,74,0.0,592,592,0.0
2449,71,71,0.0,568,568,0.0
2450,74,74,0.0,592,592,0.0
2451,72,72,0.0,576,576,0.0
2452,73,72,1.37,584,584,3.6
2453,73,73,0.0,584,584,0.0
2454,74,74,0.0,592,592,0.0
2455,73,73,0.0,584,584,0.0
2456,72,72,0.0,576,576,0.0
2457,74,74,0.0,592,592,0.0
2458,72,72,0.0,576,576,0.0
2459,75,75,0.0,600,600,0.0
2460,74,74,0.0,592,592,0.0
2461,74,74,0.0,592,592,0.0
2462,73,73,0.0,584,584,0.0
2463,75,75,0.0,600,600,0.0
2464,74,74,0.0,592,592,0.0
2465,75,75,0.0,600,600,0.0
2466,74,74,0.0,592,592,0.0
2467,73,73,0.0,584,584,0.0
2468,74,74,0.0,592,592,0.0
2469,46,46,0.0,368,368,0.0
2470,73,73,0.0,584,584,0.0
2471,75,75,0.0,600,600,0.0
2472,46,46,0.0,368,368,0.0
2473,74,74,0.0,592,592,0.0
2474,74,74,0.0,592,592,0.0
2475,67,67,0.0,536,536,0.0
2476,75,75,0.0,600,600,0.0
2477,70,70,0.0,560,560,0.0
2478,75,75,0.0,600,600,0.0
2479,69,69,0.0,552,552,0.0
2480,70,70,0.0,560,560,0.0
2481,71,71,0.0,568,568,0.0
2482,73,73,0.0,584,584,0.0
2483,75,75,0.0,600,600,0.0
2484,73,73,0.0,584,584,0.0
2485,67,67,0.0,536,536,0.0
2486,72,72,0.0,576,576,0.0
2487,45,45,0.0,360,360,0.0
2488,74,74,0.0,592,592,0.0
2489,45,45,0.0,360,360,0.0
2490,69,69,0.0,552,552,0.0
2491,45,45,0.0,360,360,0.0
2492,74,74,0.0,592,592,0.0
2493,74,74,0.0,592,592,0.0
2494,45,45,0.0,360,360,0.0
2495,46,45,2.17,368,368,5.43
2496,47,47,0.0,376,376,0.0
2497,68,68,0.0,544,544,0.0
2498,47,47,0.0,376,376,0.0
2499,73,73,0.0,584,584,0.0
2500,75,75,0.0,600,600,0.0
2501,69,69,0.0,552,552,0.0
2502,72,72,0.0,576,576,0.0
2503,72,72,0.0,576,576,0.0
2504,66,66,0.0,528,528,0.0
2505,72,72,0.0,576,576,0.0
2506,75,75,0.0,600,600,0.0
2507,72,71,1.39,576,576,3.99
2508,74,74,0.0,592,592,0.0
2509,74,74,0.0,592,592,0.0
2510,72,72,0.0,576,576,0.0
2511,75,75,0.0,600,600,0.0
2512,70,70,0.0,560,560,0.0
2513,75,75,0.0,600,600,0.0
2514,72,72,0.0,576,576,0.0
2515,71,71,0.0,568,568,0.0
2516,74,74,0.0,592,592,0.0
2517,49,49,0.0,392,392,0.0
2518,72,72,0.0,576,576,0.0
2519,74,74,0.0,592,592,0.0
2520,74,73,1.35,592,592,3.38
2521,73,73,0.0,584,584,0.0
2522,70,70,0.0,560,560,0.0
2523,72,72,0.0,576,576,0.0
2524,47,47,0.0,376,376,0.0
2525,46,46,0.0,368,368,0.0
2526,75,75,0.0,600,600,0.0
2527,75,75,0.0,600,600,0.0
2528,75,75,0.0,600,600,0.0
2529,72,72,0.0,576,576,0.0
2530,75,75,0.0,600,600,0.0
2531,75,75,0.0,600,600,0.0
2532,47,47,0.0,376,376,0.0
2533,73,73,0.0,584,584,0.0
2534,75,75,0.0,600,600,0.0
2535,73,73,0.0,584,584,0.0
2536,75,75,0.0,600,600,0.0
2537,75,75,0.0,600,600,0.0
2538,73,73,0.0,584,584,0.0
2539,72,72,0.0,576,576,0.0
2540,75,75,0.0,600,600,0.0
2541,75,75,0.0,600,600,0.0
2542,74,74,0.0,592,592,0.0
2543,72,72,0.0,576,576,0.0
2544,70,70,0.0,560,560,0.0
2545,74,74,0.0,592,592,0.0
2546,75,75,0.0,600,600,0.0
2547,75,75,0.0,600,600,0.0
2548,66,66,0.0,528,528,0.0
2549,69,69,0.0,552,552,0.0
2550,74,74,0.0,592,592,0.0
2551,73,73,0.0,584,584,0.0
2552,75,75,0.0,600,600,0.0
2553,47,47,0.0,376,376,0.0
2554,75,75,0.0,600,600,0.0
2555,69,69,0.0,552,552,0.0
2556,73,73,0.0,584,584,0.0
2557,71,71,0.0,568,568,0.0
2558,46,46,0.0,368,368,0.0
2559,75,75,0.0,600,600,0.0
2560,73,73,0.0,584,584,0.0
2561,74,74,0.0,592,592,0.0
2562,74,74,0.0,592,592,0.0
2563,47,47,0.0,376,376,0.0
2564,74,74,0.0,592,592,0.0
2565,74,73,1.35,592,592,3.55
2566,64,64,0.0,512,512,0.0
2567,73,73,0.0,584,584,0.0
2568,75,74,1.33,600,600,3.33
2569,74,74,0.0,592,592,0.0
2570,68,68,0.0,544,544,0.0
2571,74,74,0.0,592,592,0.0
2572,48,48,0.0,384,384,0.0
2573,46,46,0.0,368,368,0.0
2574,47,47,0.0,376,376,0.0
2575,72,72,0.0,576,576,0.0
2576,69,69,0.0,552,552,0.0
2577,74,74,0.0,592,592,0.0
2578,74,74,0.0,592,592,0.0
2579,74,74,0.0,592,592,0.0
2580,74,74,0.0,592,592,0.0
2581,74,74,0.0,592,592,0.0
2582,73,72,1.37,584,584,4.11
2583,73,73,0.0,584,584,0.0
2584,74,74,0.0,592,592,0.0
2585,71,71,0.0,568,568,0.0
2586,74,74,0.0,592,592,0.0
2587,74,74,0.0,592,592,0.0
2588,47,47,0.0,376,376,0.0
2589,70,70,0.0,560,560,0.0
2590,71,71,0.0,568,568,0.0
2591,71,71,0.0,568,568,0.0
2592,70,70,0.0,560,560,0.0
2593,75,75,0.0,600,600,0.0
2594,73,73,0.0,584,584,0.0
2595,73,73,0.0,584,584,0.0
2596,70,70,0.0,560,560,0.0
2597,72,72,0.0,576,576,0.0
2598,74,74,0.0,592,592,0.0
2599,75,75,0.0,600,600,0.0
2600,72,72,0.0,576,576,0.0
2601,72,72,0.0,576,576,0.0
2602,75,75,0.0,600,600,0.0
2603,46,46,0.0,368,368,0.0
2604,71,71,0.0,568,568,0.0
2605,73,73,0.0,584,584,0.0
2606,68,68,0.0,544,544,0.0
2607,74,74,0.0,592,592,0.0
2608,72,72,0.0,576,576,0.0
2609,45,45,0.0,360,360,0.0
2610,74,74,0.0,592,592,0.0
2611,72,72,0.0,576,576,0.0
2612,72,72,0.0,576,576,0.0
2613,73,73,0.0,584,584,0.0
2614,68,68,0.0,544,544,0.0
2615,75,75,0.0,600,600,0.0
2616,72,72,0.0,576,576,0.0
2617,73,73,0.0,584,584,0.0
2618,72,72,0.0,576,576,0.0
2619,75,75,0.0,600,600,0.0
2620,47,47,0.0,376,376,0.0
2621,72,72,0.0,576,576,0.0
2622,46,46,0.0,368,368,0.0
2623,74,74,0.0,592,592,0.0
2624,74,74,0.0,592,592,0.0
2625,73,73,0.0,584,584,0.0
2626,73,73,0.0,584,584,0.0
2627,74,74,0.0,592,592,0.0
2628,75,75,0.0,600,600,0.0
2629,71,71,0.0,568,568,0.0
2630,45,45,0.0,360,360,0.0
2631,70,70,0.0,560,560,0.0
2632,75,75,0.0,600,600,0.0
2633,71,71,0.0,568,568,0.0
2634,73,73,0.0,584,584,0.0
2635,70,70,0.0,560,560,0.0
2636,74,74,0.0,592,592,0.0
2637,71,71,0.0,568,568,0.0
2638,73,73,0.0,584,584,0.0
2639,74,74,0.0,592,592,0.0
2640,73,73,0.0,584,584,0.0
2641,69,69,0.0,552,552,0.0
2642,74,74,0.0,592,592,0.0
2643,71,71,0.0,568,568,0.0
2644,74,74,0.0,592,592,0.0
2645,73,73,0.0,584,584,0.0
2646,71,71,0.0,568,568,0.0
2647,71,71,0.0,568,568,0.0
2648,70,70,0.0,560,560,0.0
2649,65,65,0.0,520,520,0.0
2650,48,48,0.0,384,384,0.0
2651,74,74,0.0,592,592,0.0
2652,75,75,0.0,600,600,0.0
2653,71,71,0.0,568,568,0.0
2654,72,72,0.0,576,576,0.0
2655,70,70,0.0,560,560,0.0
2656,75,75,0.0,600,600,0.0
2657,74,74,0.0,592,592,0.0
2658,49,49,0.0,392,392,0.0
2659,73,73,0.0,584,584,0.0
2660,74,74,0.0,592,592,0.0
2661,73,73,0.0,584,584,0.0
2662,71,71,0.0,568,568,0.0
2663,73,73,0.0,584,584,0.0
2664,73,73,0.0,584,584,0.0
2665,75,75,0.0,600,600,0.0
2666,74,74,0.0,592,592,0.0
2667,73,73,0.0,584,584,0.0
2668,75,75,0.0,600,600,0.0
2669,69,69,0.0,552,552,0.0
2670,70,70,0.0,560,560,0.0
2671,72,71,1.39,576,576,3.82
2672,73,73,0.0,584,584,0.0
2673,70,70,0.0,560,560,0.0
2674,72,72,0.0,576,576,0.0
2675,69,69,0.0,552,552,0.0
2676,73,73,0.0,584,584,0.0
2677,73,73,0.0,584,584,0.0
2678,75,75,0.0,600,600,0.0
2679,68,67,1.47,544,544,3.86
2680,73,73,0.0,584,584,0.0
2681,73,73,0.0,584,584,0.0
2682,72,72,0.0,576,576,0.0
2683,71,71,0.0,568,568,0.0
2684,75,75,0.0,600,600,0.0
2685,68,68,0.0,544,544,0.0
2686,71,71,0.0,568,568,0.0
2687,68,68,0.0,544,544,0.0
2688,74,74,0.0,592,592,0.0
2689,75,75,0.0,600,600,0.0
2690,74,74,0.0,592,592,0.0
2691,70,70,0.0,560,560,0.0
2692,44,44,0.0,352,352,0.0
2693,74,74,0.0,592,592,0.0
2694,75,75,0.0,600,600,0.0
2695,69,69,0.0,552,552,0.0
2696,47,47,0.0,376,376,0.0
2697,71,71,0.0,568,568,0.0
2698,47,47,0.0,376,376,0.0
2699,47,47,0.0,376,376,0.0
2700,71,71,0.0,568,568,0.0
2701,72,72,0.0,576,576,0.0
2702,73,73,0.0,584,584,0.0
2703,73,73,0.0,584,584,0.0
2704,73,73,0.0,584,584,0.0
2705,74,74,0.0,592,592,0.0
2706,71,71,0.0,568,568,0.0
2707,66,66,0.0,528,528,0.0
2708,70,70,0.0,560,560,0.0
2709,69,69,0.0,552,552,0.0
2710,75,75,0.0,600,600,0.0
2711,72,72,0.0,576,576,0.0
2712,72,72,0.0,576,576,0.0
2713,70,70,0.0,560,560,0.0
2714,75,75,0.0,600,600,0.0
2715,71,71,0.0,568,568,0.0
2716,75,75,0.0,600,600,0.0
2717,69,69,0.0,552,552,0.0
2718,74,74,0.0,592,592,0.0
2719,74,73,1.35,592,592,3.38
2720,73,73,0.0,584,584,0.0
2721,71,71,0.0,568,568,0.0
2722,72,72,0.0,576,576,0.0
2723,69,69,0.0,552,552,0.0
2724,71,71,0.0,568,568,0.0
2725,75,75,0.0,600,600,0.0
2726,70,70,0.0,560,560,0.0
2727,72,72,0.0,576,576,0.0
2728,67,66,1.49,536,536,3.92
2729,73,73,0.0,584,584,0.0
2730,74,74,0.0,592,592,0.0
2731,72,72,0.0,576,576,0.0
2732,74,73,1.35,592,592,3.55
2733,73,73,0.0,584,584,0.0
2734,47,47,0.0,376,376,0.0
2735,75,75,0.0,600,600,0.0
2736,71,70,1.41,568,568,3.52
2737,70,70,0.0,560,560,0.0
2738,72,72,0.0,576,576,0.0
2739,46,46,0.0,368,368,0.0
2740,75,75,0.0,600,600,0.0
2741,72,72,0.0,576,576,0.0
2742,73,73,0.0,584,584,0.0
2743,71,71,0.0,568,568,0.0
2744,68,68,0.0,544,544,0.0
2745,69,69,0.0,552,552,0.0
2746,75,75,0.0,600,600,0.0
2747,75,75,0.0,600,600,0.0
2748,47,47,0.0,376,376,0.0
2749,72,72,0.0,576,576,0.0
2750,71,71,0.0,568,568,0.0
2751,74,74,0.0,592,592,0.0
2752,75,75,0.0,600,600,0.0
2753,68,68,0.0,544,544,0.0
2754,73,73,0.0,584,584,0.0
2755,73,73,0.0,584,584,0.0
2756,75,74,1.33,600,600,3.67
2757,73,73,0.0,584,584,0.0
2758,72,72,0.0,576,576,0.0
2759,74,74,0.0,592,592,0.0
2760,74,74,0.0,592,592,0.0
2761,74,74,0.0,592,592,0.0
2762,73,73,0.0,584,584,0.0
2763,73,73,0.0,584,584,0.0
2764,48,48,0.0,384,384,0.0
2765,73,73,0.0,584,584,0.0
2766,71,71,0.0,568,568,0.0
2767,74,74,0.0,592,592,0.0
2768,71,71,0.0,568,568,0.0
2769,74,74,0.0,592,592,0.0
2770,75,75,0.0,600,600,0.0
2771,71,71,0.0,568,568,0.0
2772,75,75,0.0,600,600,0.0
2773,69,69,0.0,552,552,0.0
2774,72,72,0.0,576,576,0.0
2775,44,44,0.0,352,352,0.0
2776,68,68,0.0,544,544,0.0
2777,45,45,0.0,360,360,0.0
2778,75,75,0.0,600,600,0.0
2779,72,71,1.39,576,576,3.99
2780,73,73,0.0,584,584,0.0
2781,73,73,0.0,584,584,0.0
2782,75,75,0.0,600,600,0.0
2783,73,73,0.0,584,584,0.0
2784,74,74,0.0,592,592,0.0
2785,74,74,0.0,592,592,0.0
2786,67,67,0.0,536,536,0.0
2787,70,70,0.0,560,560,0.0
2788,74,74,0.0,592,592,0.0
2789,75,75,0.0,600,600,0.0
2790,72,72,0.0,576,576,0.0
2791,72,72,0.0,576,576,0.0
2792,72,72,0.0,576,576,0.0
2793,72,72,0.0,576,576,0.0
2794,73,73,0.0,584,584,0.0
2795,72,72,0.0,576,576,0.0
2796,71,71,0.0,568,568,0.0
2797,74,74,0.0,592,592,0.0
2798,75,75,0.0,600,600,0.0
2799,72,72,0.0,576,576,0.0
2800,75,75,0.0,600,600,0.0
2801,73,73,0.0,584,584,0.0
2802,73,73,0.0,584,584,0.0
2803,73,73,0.0,584,584,0.0
2804,74,74,0.0,592,592,0.0
2805,72,72,0.0,576,576,0.0
2806,47,47,0.0,376,376,0.0
2807,71,70,1.41,568,568,3.87
2808,72,72,0.0,576,576,0.0
2809,73,73,0.0,584,584,0.0
2810,71,71,0.0,568,568,0.0
2811,72,72,0.0,576,576,0.0
2812,75,75,0.0,600,600,0.0
2813,68,68,0.0,544,544,0.0
2814,68,68,0.0,544,544,0.0
2815,74,74,0.0,592,592,0.0
2816,74,74,0.0,592,592,0.0
2817,75,75,0.0,600,600,0.0
2818,73,73,0.0,584,584,0.0
2819,74,74,0.0,592,592,0.0
2820,73,73,0.0,584,584,0.0
2821,72,72,0.0,576,576,0.0
2822,75,75,0.0,600,600,0.0
2823,73,73,0.0,584,584,0.0
2824,70,70,0.0,560,560,0.0
2825,75,75,0.0,600,600,0.0
2826,75,75,0.0,600,600,0.0
2827,70,70,0.0,560,560,0.0
2828,75,75,0.0,600,600,0.0
2829,74,74,0.0,592,592,0.0
2830,70,70,0.0,560,560,0.0
2831,75,75,0.0,600,600,0.0
2832,74,74,0.0,592,592,0.0
2833,68,68,0.0,544,544,0.0
2834,48,48,0.0,384,384,0.0
2835,69,69,0.0,552,552,0.0
2836,74,74,0.0,592,592,0.0
2837,72,72,0.0,576,576,0.0
2838,75,75,0.0,600,600,0.0
2839,73,73,0.0,584,584,0.0
2840,75,75,0.0,600,600,0.0
2841,70,70,0.0,560,560,0.0
2842,74,74,0.0,592,592,0.0
2843,74,74,0.0,592,592,0.0
2844,72,72,0.0,576,576,0.0
2845,74,74,0.0,592,592,0.0
2846,68,68,0.0,544,544,0.0
2847,72,72,0.0,576,576,0.0
2848,74,74,0.0,592,592,0.0
2849,71,71,0.0,568,568,0.0
2850,75,75,0.0,600,600,0.0
2851,71,71,0.0,568,568,0.0
2852,74,74,0.0,592,592,0.0
2853,75,75,0.0,600,600,0.0
2854,73,73,0.0,584,584,0.0
2855,72,72,0.0,576,576,0.0
2856,72,72,0.0,576,576,0.0
2857,73,73,0.0,584,584,0.0
2858,73,73,0.0,584,584,0.0
2859,70,69,1.43,560,560,3.75
2860,75,74,1.33,600,600,3.5
2861,66,66,0.0,528,528,0.0
2862,71,71,0.0,568,568,0.0
2863,73,73,0.0,584,584,0.0
2864,72,72,0.0,576,576,0.0
2865,75,75,0.0,600,600,0.0
2866,75,75,0.0,600,600,0.0
2867,69,69,0.0,552,552,0.0
2868,72,72,0.0,576,576,0.0
2869,71,71,0.0,568,568,0.0
2870,74,74,0.0,592,592,0.0
2871,71,71,0.0,568,568,0.0
2872,72,72,0.0,576,576,0.0
2873,71,71,0.0,568,568,0.0
2874,71,71,0.0,568,568,0.0
2875,68,68,0.0,544,544,0.0
2876,46,46,0.0,368,368,0.0
2877,75,75,0.0,600,600,0.0
2878,73,73,0.0,584,584,0.0
2879,45,45,0.0,360,360,0.0
2880,72,72,0.0,576,576,0.0
2881,71,70,1.41,568,568,3.7
2882,73,73,0.0,584,584,0.0
2883,70,70,0.0,560,560,0.0
2884,75,75,0.0,600,600,0.0
2885,75,75,0.0,600,600,0.0
2886,73,72,1.37,584,584,3.6
2887,68,68,0.0,544,544,0.0
2888,72,72,0.0,576,576,0.0
2889,70,69,1.43,560,560,3.75
2890,72,72,0.0,576,576,0.0
2891,70,70,0.0,560,560,0.0
2892,69,69,0.0,552,552,0.0
2893,73,73,0.0,584,584,0.0
2894,68,68,0.0,544,544,0.0
2895,72,72,0.0,576,576,0.0
2896,46,46,0.0,368,368,0.0
2897,68,68,0.0,544,544,0.0
2898,73,73,0.0,584,584,0.0
2899,73,73,0.0,584,584,0.0
