Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Edge compr. rate
523,118,118,0.0,944,944,0.0
524,121,121,0.0,968,968,0.0
525,122,122,0.0,976,976,0.0
526,124,123,0.81,992,971,2.12
527,119,119,0.0,952,952,0.0
528,121,121,0.0,968,968,0.0
529,119,119,0.0,952,952,0.0
530,117,116,0.85,936,915,2.24
531,122,122,0.0,976,976,0.0
532,120,120,0.0,960,960,0.0
533,122,122,0.0,976,976,0.0
534,119,118,0.84,952,930,2.31
535,114,114,0.0,912,912,0.0
536,114,114,0.0,912,912,0.0
537,118,117,0.85,944,924,2.12
538,119,119,0.0,952,952,0.0
539,112,112,0.0,896,896,0.0
540,105,105,0.0,840,840,0.0
541,116,116,0.0,928,928,0.0
542,121,121,0.0,968,968,0.0
543,120,120,0.0,960,960,0.0
544,117,117,0.0,936,936,0.0
545,118,118,0.0,944,944,0.0
546,123,123,0.0,984,984,0.0
547,118,118,0.0,944,944,0.0
548,122,122,0.0,976,976,0.0
549,120,120,0.0,960,960,0.0
550,119,119,0.0,952,952,0.0
551,122,122,0.0,976,976,0.0
552,109,109,0.0,872,872,0.0
553,112,112,0.0,896,896,0.0
554,112,112,0.0,896,896,0.0
555,117,117,0.0,936,936,0.0
556,119,119,0.0,952,952,0.0
557,114,114,0.0,912,912,0.0
558,123,123,0.0,984,984,0.0
559,124,124,0.0,992,992,0.0
560,115,114,0.87,920,899,2.28
561,115,115,0.0,920,920,0.0
562,119,118,0.84,952,931,2.21
563,115,115,0.0,920,920,0.0
564,119,119,0.0,952,952,0.0
565,118,118,0.0,944,944,0.0
566,119,119,0.0,952,952,0.0
567,121,121,0.0,968,968,0.0
568,121,121,0.0,968,968,0.0
569,108,108,0.0,864,864,0.0
570,115,115,0.0,920,920,0.0
571,119,119,0.0,952,952,0.0
572,122,122,0.0,976,976,0.0
573,123,123,0.0,984,984,0.0
574,119,119,0.0,952,952,0.0
575,117,117,0.0,936,936,0.0
576,119,118,0.84,952,931,2.21
577,106,106,0.0,848,848,0.0
578,120,119,0.83,960,940,2.08
579,120,120,0.0,960,960,0.0
580,119,119,0.0,952,952,0.0
581,119,119,0.0,952,952,0.0
582,121,121,0.0,968,968,0.0
583,117,117,0.0,936,936,0.0
584,115,115,0.0,920,920,0.0
585,121,121,0.0,968,968,0.0
586,116,116,0.0,928,928,0.0
587,117,117,0.0,936,936,0.0
588,118,118,0.0,944,944,0.0
589,116,116,0.0,928,928,0.0
590,118,117,0.85,944,921,2.44
591,113,112,0.88,904,884,2.21
592,121,121,0.0,968,968,0.0
593,111,111,0.0,888,888,0.0
594,118,118,0.0,944,944,0.0
595,115,114,0.87,920,899,2.28
596,124,124,0.0,992,992,0.0
597,112,112,0.0,896,896,0.0
598,115,115,0.0,920,920,0.0
599,120,120,0.0,960,960,0.0
600,118,118,0.0,944,944,0.0
601,121,121,0.0,968,968,0.0
602,115,115,0.0,920,920,0.0
603,123,122,0.81,984,963,2.13
604,117,117,0.0,936,936,0.0
605,118,118,0.0,944,944,0.0
606,117,117,0.0,936,936,0.0
607,124,124,0.0,992,992,0.0
608,125,125,0.0,1000,1000,0.0
609,118,118,0.0,944,944,0.0
610,116,116,0.0,928,928,0.0
611,120,120,0.0,960,960,0.0
612,122,122,0.0,976,976,0.0
613,116,116,0.0,928,928,0.0
614,123,123,0.0,984,984,0.0
615,116,116,0.0,928,928,0.0
616,117,116,0.85,936,915,2.24
617,112,112,0.0,896,896,0.0
618,114,114,0.0,912,912,0.0
619,125,123,1.6,1000,952,4.8
620,116,116,0.0,928,928,0.0
621,117,116,0.85,936,915,2.24
622,116,116,0.0,928,928,0.0
623,115,115,0.0,920,920,0.0
624,122,122,0.0,976,976,0.0
625,122,122,0.0,976,976,0.0
626,119,119,0.0,952,952,0.0
627,117,116,0.85,936,916,2.14
628,121,121,0.0,968,968,0.0
629,116,116,0.0,928,928,0.0
630,120,120,0.0,960,960,0.0
631,120,120,0.0,960,960,0.0
632,123,122,0.81,984,964,2.03
633,121,121,0.0,968,968,0.0
634,121,121,0.0,968,968,0.0
635,121,121,0.0,968,968,0.0
636,122,122,0.0,976,976,0.0
637,114,114,0.0,912,912,0.0
638,119,119,0.0,952,952,0.0
639,117,117,0.0,936,936,0.0
640,114,114,0.0,912,912,0.0
641,118,118,0.0,944,944,0.0
642,119,119,0.0,952,952,0.0
643,125,125,0.0,1000,1000,0.0
644,123,123,0.0,984,984,0.0
645,106,105,0.94,848,825,2.71
646,122,122,0.0,976,976,0.0
647,121,121,0.0,968,968,0.0
648,115,115,0.0,920,920,0.0
649,121,121,0.0,968,968,0.0
650,118,118,0.0,944,944,0.0
651,112,112,0.0,896,896,0.0
652,109,108,0.92,872,852,2.29
653,115,115,0.0,920,920,0.0
654,114,114,0.0,912,912,0.0
655,118,117,0.85,944,922,2.33
656,118,118,0.0,944,944,0.0
657,122,122,0.0,976,976,0.0
658,121,121,0.0,968,968,0.0
659,119,119,0.0,952,952,0.0
660,121,121,0.0,968,968,0.0
661,113,112,0.88,904,880,2.65
662,121,121,0.0,968,968,0.0
663,117,117,0.0,936,936,0.0
664,119,119,0.0,952,952,0.0
665,117,117,0.0,936,936,0.0
666,110,110,0.0,880,880,0.0
667,124,124,0.0,992,992,0.0
668,117,117,0.0,936,936,0.0
669,118,118,0.0,944,944,0.0
670,116,116,0.0,928,928,0.0
671,113,113,0.0,904,904,0.0
672,114,114,0.0,912,912,0.0
673,115,115,0.0,920,920,0.0
674,119,119,0.0,952,952,0.0
675,120,120,0.0,960,960,0.0
676,119,119,0.0,952,952,0.0
677,122,122,0.0,976,976,0.0
678,118,118,0.0,944,944,0.0
679,117,117,0.0,936,936,0.0
680,122,122,0.0,976,976,0.0
681,123,123,0.0,984,984,0.0
682,124,124,0.0,992,992,0.0
683,122,122,0.0,976,976,0.0
684,111,111,0.0,888,888,0.0
685,124,123,0.81,992,969,2.32
686,114,114,0.0,912,912,0.0
687,120,120,0.0,960,960,0.0
688,110,110,0.0,880,880,0.0
689,117,116,0.85,936,915,2.24
690,113,113,0.0,904,904,0.0
691,114,114,0.0,912,912,0.0
692,115,115,0.0,920,920,0.0
693,121,120,0.83,968,947,2.17
694,109,109,0.0,872,872,0.0
695,116,116,0.0,928,928,0.0
696,116,115,0.86,928,908,2.16
697,119,119,0.0,952,952,0.0
698,116,116,0.0,928,928,0.0
699,122,121,0.82,976,955,2.15
700,116,116,0.0,928,928,0.0
701,122,122,0.0,976,976,0.0
702,120,120,0.0,960,960,0.0
703,115,115,0.0,920,920,0.0
704,119,118,0.84,952,930,2.31
705,114,114,0.0,912,912,0.0
706,120,120,0.0,960,960,0.0
707,113,113,0.0,904,904,0.0
708,117,117,0.0,936,936,0.0
709,124,124,0.0,992,992,0.0
710,120,120,0.0,960,960,0.0
711,120,120,0.0,960,960,0.0
712,120,120,0.0,960,960,0.0
713,111,111,0.0,888,888,0.0
714,115,114,0.87,920,896,2.61
715,114,114,0.0,912,912,0.0
716,117,116,0.85,936,916,2.14
717,118,118,0.0,944,944,0.0
718,120,120,0.0,960,960,0.0
719,120,120,0.0,960,960,0.0
720,120,120,0.0,960,960,0.0
721,117,117,0.0,936,936,0.0
722,123,123,0.0,984,984,0.0
723,121,121,0.0,968,968,0.0
724,120,120,0.0,960,960,0.0
725,122,122,0.0,976,976,0.0
726,121,121,0.0,968,968,0.0
727,118,118,0.0,944,944,0.0
728,121,121,0.0,968,968,0.0
729,110,109,0.91,880,858,2.5
730,122,122,0.0,976,976,0.0
731,126,126,0.0,1008,1008,0.0
732,121,120,0.83,968,945,2.38
733,125,124,0.8,1000,978,2.2
734,116,116,0.0,928,928,0.0
735,119,119,0.0,952,952,0.0
736,109,109,0.0,872,872,0.0
737,112,112,0.0,896,896,0.0
738,115,115,0.0,920,920,0.0
739,121,121,0.0,968,968,0.0
740,115,114,0.87,920,899,2.28
741,115,114,0.87,920,900,2.17
742,121,121,0.0,968,968,0.0
743,118,118,0.0,944,944,0.0
744,116,116,0.0,928,928,0.0
745,116,116,0.0,928,928,0.0
746,119,119,0.0,952,952,0.0
747,120,120,0.0,960,960,0.0
748,111,110,0.9,888,868,2.25
749,119,119,0.0,952,952,0.0
750,119,119,0.0,952,952,0.0
751,117,117,0.0,936,936,0.0
752,121,121,0.0,968,968,0.0
753,116,115,0.86,928,905,2.48
754,120,120,0.0,960,960,0.0
755,121,121,0.0,968,968,0.0
756,115,115,0.0,920,920,0.0
757,113,113,0.0,904,904,0.0
758,112,112,0.0,896,896,0.0
759,118,118,0.0,944,944,0.0
760,123,123,0.0,984,984,0.0
